"","id","statusesCount","followersCount","favoritesCount","friendsCount","created","verified"
"1","2990349939",4.96284463025991,5.54517744447956,0,5.06890420222023,4.09428339972152,0
"2","3091392742",0,1.79175946922805,0,4.52178857704904,2.20892533049552,0
"3","2577112556",7.99226864327075,5.73657229747919,0,7.5963923040642,5.62078839393277,0
"4","3001610075",0,1.09861228866811,0,4.11087386417331,3.99076934835248,0
"5","142353798",9.36022482151347,6.29710931993394,4.97673374242057,5.48063892334199,7.48271530541725,0
"6","2970923087",0,1.6094379124341,0,2.94443897916644,4.2705478947558,0
"7","1445356699",0,2.77258872223978,0,4.92725368515721,6.50824949585683,0
"8","2342197760",6.50876913697168,6.03787091992214,5.01727983681492,5.88887795833288,5.99673759766137,0
"9","2708339687",2.484906649788,3.89182029811063,2.30258509299405,5.99645208861902,5.52891151644078,0
"10","375421752",4.06044301054642,3.80666248977032,2.63905732961526,5.93224518744801,7.15589781821137,0
"11","2923662474",1.38629436111989,0.693147180559945,0,3.8286413964891,4.63814434940812,0
"12","2865662044",0.693147180559945,0,0,3.04452243772342,4.90684709662454,0
"13","2321708694",7.45356187164337,5.34233425196481,0,4.57471097850338,6.02738585688648,0
"14","133858301",4.27666611901606,4.06044301054642,2.07944154167984,5.46806014113513,7.49605321969951,0
"15","2830558445",0,1.38629436111989,0.693147180559945,3.85014760171006,5.06801675005107,0
"16","104283148",10.0327598882403,6.72383244082121,8.13153071060425,6.74170069465205,7.54690721740742,0
"17","126992728",9.78863771085719,6.65027904858742,8.62622695244036,6.92264389147589,7.50716690938051,0
"18","2769717200",0,3.46573590279973,0,5.62762111369064,5.33903868630815,0
"19","303486739",3.63758615972639,3.8286413964891,3.91202300542815,4.51085950651685,7.24408540849638,0
"20","1477883648",6.20859002609663,4.88280192258637,2.19722457733622,7.02375895473844,6.48924026761118,0
"21","149534331",3.85014760171006,3.49650756146648,0,4.82028156560504,7.47202420538124,0
"22","295242735",4.35670882668959,4.48863636973214,2.56494935746154,6.14846829591765,7.25423128668645,0
"23","62070178",4.70953020131233,5.65948221575962,4.24849524204936,7.58018941794454,7.63001446984652,0
"24","197230874",1.79175946922805,2.94443897916644,2.83321334405622,3.98898404656427,7.39865824370054,0
"25","2706080738",0,1.09861228866811,0,3.97029191355212,5.43986781257654,0
"26","2602659770",0,2.83321334405622,0,3.93182563272433,5.56703966756934,0
"27","234828254",7.12849594568004,5.2257466737132,4.02535169073515,6.42324696353352,7.33696951760277,0
"28","2666232115",1.79175946922805,1.38629436111989,0,3.52636052461616,5.49768721374591,0
"29","241746074",4.12713438504509,3.52636052461616,2.484906649788,4.4188406077966,7.32627449350311,0
"30","1074668461",5.8664680569333,5.78689738136671,3.80666248977032,6.3578422665081,6.687073985298,0
"31","249475435",4.51085950651685,3.78418963391826,2.30258509299405,4.8283137373023,7.31497347104431,0
"32","2516887590",6.3261494731551,6.80793494369993,1.79175946922805,7.29369772060144,5.71589233897873,0
"33","183388087",7.74543561027438,11.136747277487,2.99573227355399,10.7938243767216,7.41990066305856,0
"34","193796341",4.38202663467388,5.14166355650266,0,5.54517744447956,7.40368524701043,0
"35","220999207",9.26065318584977,9.56366972566382,5.38449506278909,9.37118289709301,7.3615215350863,0
"36","1679082542",6.64378973314767,5.24174701505964,1.09861228866811,6.12249280951439,6.36635020431664,0
"37","415603980",8.11132800328673,5.73009978297357,5.24174701505964,6.5366915975913,7.10672395815745,0
"38","2341824407",3.91202300542815,4.43081679884331,0,5.82894561761021,5.99643697160215,0
"39","377655665",5.69035945432406,5.5683445037611,2.484906649788,6.91274282049318,7.15292939281639,0
"40","61505043",4.12713438504509,4.83628190695148,1.38629436111989,5.7268477475872,7.63102744422124,0
"41","223591199",4.74493212836325,4.21950770517611,3.13549421592915,5.18178355029209,7.35687651682264,0
"42","2216004261",8.51117511909067,5.04342511691925,4.30406509320417,6.34738920965601,6.14865437754851,0
"43","2346201619",3.40119738166216,2.07944154167984,0,5.31320597904179,5.9905015531432,0
"44","172200011",1.94591014905531,3.3322045101752,0,4.77912349311153,7.43698521454156,0
"45","211865508",6.68710860786651,5.51342874616498,4.04305126783455,6.41836493593621,7.3772616488248,0
"46","2256908732",0,2.77258872223978,0,5.06890420222023,6.1223274578735,0
"47","302280299",6.13988455222626,4.61512051684126,1.6094379124341,6.04737217904628,7.2455415076632,0
"48","1478180490",7.70029520342012,6.30809844150953,1.38629436111989,6.95272864462487,6.48906105327657,0
"49","432193686",4.85203026391962,4.15888308335967,0,5.79605775076537,7.08974455593208,0
"50","2205618823",1.09861228866811,2.07944154167984,0,4.38202663467388,6.18804816007507,0
"51","1599698178",7.71333788887187,8.30152165494073,0,8.3959291039232,6.4195206735636,0
"52","171147699",2.94443897916644,6.06378520868761,0,7.04141166379481,7.43841209682778,0
"53","2179658326",5.13579843705026,3.98898404656427,3.36729582998647,5.70044357339069,6.20293172067449,0
"54","89513845",6.8351845861473,5.44673737166631,0.693147180559945,6.65027904858742,7.57865124667567,0
"55","1979302831",2.484906649788,2.89037175789616,0.693147180559945,4.29045944114839,6.24822770567362,0
"56","1877536490",4.64439089914137,5.83188247728352,1.09861228866811,7.4318919168078,6.31124235809549,0
"57","582857840",4.9416424226093,4.27666611901606,1.09861228866811,5.4249500174814,6.94615783735467,0
"58","630328377",6.67834211465433,6.42971947803914,0,6.27287700654617,6.89485662552992,0
"59","67159499",9.35876037709446,8.57885257180297,0,8.3696208269491,7.62109798321611,0
"60","1713801698",3.43398720448515,4.06044301054642,1.09861228866811,5.46383180502561,6.34366442820181,0
"61","624279772",8.49084921607663,7.93522953981691,2.63905732961526,6.7696419768525,6.90142441263753,0
"62","351849752",5.63835466933375,6.5191472879404,2.19722457733622,7.59588991771854,7.18609178567411,0
"63","257543836",11.6993220409173,12.1215218751273,0,12.1034306535583,7.30388768205478,0
"64","1634399586",5.17048399503815,4.969813299576,0.693147180559945,5.11799381241676,6.39635267456587,0
"65","1599479330",1.38629436111989,3.29583686600433,0,4.98360662170834,6.41969354116896,0
"66","1546012962",0,1.09861228866811,0,3.13549421592915,6.45382414336973,0
"67","149523293",7.05875815251866,5.90536184805457,1.38629436111989,6.29156913955832,7.47203781249173,0
"68","262834640",8.5213843960347,5.98393628068719,1.94591014905531,6.93147180559945,7.29633967810935,0
"69","77304722",9.61560546008168,5.04342511691925,6.50128967054039,5.06890420222023,7.60286226790232,0
"70","195627508",4.68213122712422,3.73766961828337,0.693147180559945,4.49980967033027,7.40096612044218,0
"71","280301085",2.89037175789616,4.07753744390572,0,4.67282883446191,7.27357126697731,0
"72","1460314675",0,0,0,2.77258872223978,6.49982106526785,0
"73","452174846",8.830689198761,6.0137151560428,3.49650756146648,6.361302477573,7.07002916525109,0
"74","299524352",8.32239411311117,8.47845236309981,0.693147180559945,8.47824444127766,7.24883827307581,0
"75","1431550435",0,0,0,3.2188758248682,6.51603018596543,0
"76","1424120394",4.75359019110636,4.27666611901606,1.6094379124341,5.75257263882563,6.52040786148569,0
"77","1125890876",7.85554467791566,7.84854348245668,4.76217393479776,7.93773177526011,6.66440591943861,0
"78","254822856",5.94803498918065,6.0282785202307,5.85220247977447,7.53796265976821,7.30765039691389,0
"79","30061191",8.97170239970333,5.96100533962327,6.50578406012823,6.49072353450251,7.68382911336144,0
"80","66716937",7.26052259808985,4.8283137373023,2.484906649788,5.48893772615669,7.62174114417385,0
"81","134809494",5.73979291217923,5.17614973257383,2.99573227355399,6.10255859461357,7.4945347492853,0
"82","323922351",6.4723462945009,4.87519732320115,4.68213122712422,5.53733426701854,7.21968135352644,0
"83","57209954",8.1318247850072,5.23644196282995,0,5.03043792139244,7.63805196289556,0
"84","279159385",7.68478394352278,6.2803958389602,3.40119738166216,7.52563997504154,7.27518812509436,0
"85","1253070590",7.51479976048867,5.60947179518496,4.20469261939097,6.16541785423142,6.61171034048718,0
"86","1318036208",3.25809653802148,1.6094379124341,0,3.85014760171006,6.5811908798069,0
"87","840802393",6.48157712927643,5.87773578177964,2.56494935746154,6.91274282049318,6.81422170582175,0
"88","799574545",2.83321334405622,3.63758615972639,0,4.12713438504509,6.83585099279667,0
"89","1295557892",3.58351893845611,2.70805020110221,2.39789527279837,5.03043792139244,6.59051668672179,0
"90","243229840",3.91202300542815,3.8286413964891,2.07944154167984,5.77455154554441,7.32390614566344,0
"91","184976782",6.12029741895095,5.04985600724954,1.09861228866811,6.30078579466324,7.41746630927377,0
"92","302218302",4.52178857704904,5.40267738187228,1.79175946922805,5.98141421125448,7.24560901751611,0
"93","818729984",6.41999492814714,5.34233425196481,4.93447393313069,6.16331480403464,6.82616144744523,0
"94","107139423",7.26192709270275,5.22035582507832,3.76120011569356,7.02108396428914,7.54224448413759,0
"95","289364665",8.7448067374019,5.79909265446053,6.65929391968364,5.24702407216049,7.2613500333978,0
"96","117269326",6.03068526026126,5.33271879326537,1.94591014905531,5.06890420222023,7.5238478887437,0
"97","1244263656",3.8286413964891,2.484906649788,3.52636052461616,4.00733318523247,6.61611319940495,0
"98","63852253",7.15851399732932,5.0998664278242,3.85014760171006,5.01063529409626,7.62696347799677,0
"99","469715791",5.23644196282995,4.48863636973214,0,6.21460809842219,7.05345668298828,0
"100","731191812",4.44265125649032,3.49650756146648,0,4.8283137373023,6.87007118684825,0
"101","47415118",7.82084087990734,7.87435882472988,1.79175946922805,7.13409372119287,7.65253733885004,0
"102","906875820",5.30330490805908,3.80666248977032,0.693147180559945,5.54126354515843,6.77633892261945,0
"103","254158140",7.8995244720322,4.58496747867057,3.09104245335832,4.53259949315326,7.30854703764506,0
"104","282655442",7.2086003379602,4.77912349311153,1.79175946922805,4.83628190695148,7.2703694577358,0
"105","120921487",7.38087903556412,5.17614973257383,3.52636052461616,5.36597601502185,7.51793316088785,0
"106","717011484",3.76120011569356,4.89783979995091,0,6.08904487544685,6.87707295280732,0
"107","585118145",7.12367278520461,5.0998664278242,2.83321334405622,6.32076829425058,6.94396482979545,0
"108","386813580",6.4377516497364,4.64439089914137,1.09861228866811,4.969813299576,7.140296285156,0
"109","129946814",11.6303173130116,10.962475046421,0,10.8329511401205,7.50211368580555,0
"110","404600975",10.532602750313,8.35467426191846,0,8.54869185847561,7.11849364722631,0
"111","592242169",8.37885024179449,5.03043792139244,7.96762673933382,7.17930796950403,6.93613791285756,0
"112","273185837",9.30728557803266,4.65396035015752,7.42595365707754,4.24849524204936,7.28327779835688,0
"113","365405815",7.67878899819915,6.74405918631135,0,7.11232744471091,7.16957740003665,0
"114","250730952",8.25790419346567,5.06259503302697,3.49650756146648,5.31320597904179,7.31324521668543,0
"115","419638805",4.26267987704132,4.12713438504509,1.94591014905531,5.66642668811243,7.1025896481048,0
"116","64624775",8.53346016388011,5.12396397940326,7.62119516280984,4.89783979995091,7.62539819161771,0
"117","926696402",6.63987583382654,5.89440283426485,4.39444915467244,5.83188247728352,6.76580777580967,0
"118","718563265",6.5510803350434,5.38449506278909,0.693147180559945,6.04500531403601,6.87625278638965,0
"119","240716661",6.62804137617953,5.12989871492307,1.6094379124341,6.24416690066374,7.32786511954724,0
"120","143123903",4.77068462446567,4.52178857704904,2.63905732961526,5.6970934865054,7.48159264668976,0
"121","153841244",4.53259949315326,4.74493212836325,1.94591014905531,6.23832462503951,7.46568007421356,0
"122","269552458",7.34018683532012,4.9416424226093,5.42934562895444,5.31320597904179,7.28806829785526,0
"123","864888211",5.73009978297357,3.98898404656427,3.29583686600433,4.72738781871234,6.7991945472229,0
"124","413972887",4.71849887129509,3.76120011569356,0.693147180559945,4.61512051684126,7.10842123917445,0
"125","235576823",10.0932811241688,9.07452064883365,0.693147180559945,9.17315758084847,7.33573054576227,0
"126","245065959",7.11720550316434,4.99721227376411,2.89037175789616,6.0282785202307,7.32115028927881,0
"127","55670152",5.16478597392351,3.97029191355212,4.27666611901606,5.62040086571715,7.64054848486569,0
"128","22336458",9.90233689077873,11.1366598712665,7.15929190479756,11.1619059276018,7.70189686884986,0
"129","233809923",0.693147180559945,1.79175946922805,1.09861228866811,5.04342511691925,7.33861958495991,0
"130","43436585",5.59471137960184,4.45434729625351,2.19722457733622,5.27299955856375,7.66048855729771,0
"131","374188665",2.94443897916644,4.30406509320417,0,5.2040066870768,7.15764828690453,0
"132","807541003",2.39789527279837,3.13549421592915,0,5.26785815906333,6.8318808217701,0
"133","800059591",5.65948221575962,6.6682282484174,1.09861228866811,7.25276241805319,6.83558634928842,0
"134","824017177",1.38629436111989,5.66642668811243,0,7.44190672805162,6.82317014766355,0
"135","596986461",6.72982407048948,5.66642668811243,0,7.03878354138854,6.93126978095685,0
"136","104082267",9.9287166065819,9.54323478724951,0,9.20321504703359,7.54726034376153,0
"137","752399006",4.64439089914137,4.36944785246702,0,5.64897423816121,6.85922384645475,0
"138","404760414",5.17048399503815,4.04305126783455,3.98898404656427,5.03043792139244,7.11826607530811,0
"139","731269872",4.67282883446191,4.38202663467388,0,5.28826703069454,6.87003497433595,0
"140","83247079",4.72738781871234,4.26267987704132,0,4.53259949315326,7.59176029912587,0
"141","614781590",7.18159194461187,4.57471097850338,0,5.65599181081985,6.91141752262662,0
"142","87984256",8.68304655550289,5.12989871492307,2.56494935746154,4.44265125649032,7.58175427301651,0
"143","278825626",5.97635090929793,5.8111409929767,1.94591014905531,7.3178761986265,7.27566226973881,0
"144","399228952",7.07834157955767,5.00394630594546,0,5.55682806169954,7.1249148225103,0
"145","629492431",3.29583686600433,2.83321334405622,2.484906649788,5.32787616878958,6.89574884770534,0
"146","162868494",7.41397029019044,5.29330482472449,3.43398720448515,5.54517744447956,7.45114135087234,0
"147","606798518",6.64898455002478,6.06145691892802,2.56494935746154,7.58781721999343,6.92038483012025,0
"148","78808246",4.99721227376411,2.89037175789616,1.79175946922805,5.11198778835654,7.60019339432055,0
"149","73009932",9.59492226916792,5.27299955856375,5.74939298590825,5.85793315448346,7.61071088309075,0
"150","219407492",6.42648845745769,5.4971682252932,3.52636052461616,7.43897159239586,7.36452049365717,0
"151","587934083",2.83321334405622,3.55534806148941,0,4.00733318523247,6.94088342896925,0
"152","158861055",7.6685611080159,5.31811999384422,4.31748811353631,5.95583736946483,7.45754796434126,0
"153","522707069",5.01727983681492,6.66057514983969,0,7.49387388678356,7.00739232135188,0
"154","555992818",5.73009978297357,6.39692965521615,0,6.85118492749374,6.97466364563175,0
"155","103011766",10.2247011081967,6.46614472423762,4.82028156560504,6.21860011969173,7.54915296315803,0
"156","413408114",7.30114780585603,5.48063892334199,4.77912349311153,6.07304453410041,7.1089797411666,0
"157","545068604",5.3890717298165,4.36944785246702,1.6094379124341,5.15329159449778,6.98682819990383,0
"158","6778832",9.07772284736134,10.5328426000083,3.95124371858143,9.73625163316022,7.95147790162368,0
"159","246798583",10.493189049643,11.1650969896704,5.99893656194668,9.66966215287506,7.31867086087096,0
"160","38073261",8.32845106681936,5.55295958492162,3.93182563272433,6.90274273715859,7.67170376098118,0
"161","51876801",8.71226643213535,4.99721227376411,2.89037175789616,5.59471137960184,7.64626588149281,0
"162","491826452",1.79175946922805,6.10255859461357,1.79175946922805,6.71174039505618,7.03235410793598,0
"163","475937821",5.93224518744801,4.8283137373023,2.19722457733622,5.84354441703136,7.04761458941878,0
"164","102465339",6.73578001424233,5.77455154554441,2.30258509299405,5.88887795833288,7.55010598958308,0
"165","268840459",0,2.63905732961526,0,3.80666248977032,7.28901740508166,0
"166","331948399",2.39789527279837,5.05624580534831,0,6.72142570079064,7.20991650820809,0
"167","334883766",5.39362754635236,5.58724865840025,0,6.20657592672493,7.20632458822488,0
"168","326814114",5.52146091786225,3.76120011569356,0.693147180559945,5.66988092298052,7.21609598277919,0
"169","135746991",4.21950770517611,3.78418963391826,0.693147180559945,5.28320372873799,7.49309280497262,0
"170","434594683",2.56494935746154,4.29045944114839,2.07944154167984,5.37527840768417,7.08731016448304,0
"171","366275868",8.49351506406166,5.82600010738045,2.94443897916644,6.47389069635227,7.16847494898971,0
"172","421465131",4.43081679884331,4.77068462446567,0,5.66296048013595,7.10066822366182,0
"173","415288465",2.30258509299405,2.70805020110221,0,4.56434819146784,7.10709629310756,0
"174","419057365",1.94591014905531,2.07944154167984,0,3.58351893845611,7.10320284019831,0
"175","411130346",3.09104245335832,3.43398720448515,0,3.89182029811063,7.11128787872289,0
"176","62306128",8.17329343896623,5.11198778835654,2.99573227355399,5.2257466737132,7.62951486368426,0
"177","310405424",10.8457578733692,10.7305316838961,5.25227342804663,10.2632228089381,7.23564283897813,0
"178","154757347",7.09754885061479,6.6052979209482,1.38629436111989,5.88332238848828,7.46429913751796,0
"179","99307805",9.83054044478006,5.81413053182507,5.75890177387728,6.25766758788264,7.55649600769608,0
"180","123306600",7.95997452808054,5.66988092298052,4.54329478227,6.21660610108486,7.51373667646138,0
"181","407799335",6.92264389147589,5.85507192220243,3.63758615972639,6.84054652928869,7.11487939568121,0
"182","128711266",12.2061526423303,12.8385617662146,6.1527326947041,12.2812960667678,7.50426922699478,0
"183","103484608",8.19560956728878,5.39362754635236,2.07944154167984,5.70044357339069,7.54832971008293,0
"184","134297479",8.46589989702869,5.83773044716594,5.87493073085203,6.23441072571837,7.49538645959835,0
"185","339203011",5.67332326717149,3.93182563272433,1.38629436111989,4.8283137373023,7.20116516064705,0
"186","125815104",8.56483984488359,6.21260609575152,5.94542060860658,7.06987412845857,7.50922307024924,0
"187","154306011",8.22013395715186,5.48893772615669,3.04452243772342,5.71702770140622,7.46499253253519,0
"188","100836334",6.16541785423142,4.969813299576,2.30258509299405,6.49978704065585,7.55325570631433,0
"189","165965180",6.5366915975913,4.48863636973214,3.43398720448515,4.60517018598809,7.44644633545218,0
"190","69481060",9.62786579457671,6.13339804299665,3.98898404656427,6.32435896238131,7.61710881524958,0
"191","54292899",11.3790054254037,6.84906628263346,9.4244028145542,6.66568371778241,7.64252490008775,0
"192","58923235",10.8644648020327,6.28785856016178,7.14045304310116,5.97888576490112,7.63525454126563,0
"193","129543258",7.91205688817901,10.4698519458928,0,10.6123850431873,7.50277823061483,0
"194","29929963",9.42722437311925,5.82008293035236,4.21950770517611,5.73657229747919,7.68411733656883,0
"195","197627601",7.7698009960039,4.90527477843843,1.38629436111989,6.11809719804135,7.39801511907098,0
"196","197456911",8.8394216076206,9.20843856468659,4.67282883446191,8.65556286068101,7.39826498015451,0
"197","348881157",6.73340189183736,5.41610040220442,0,5.7268477475872,7.18961163852553,0
"198","69979607",9.75637868749792,6.67076632084587,5.8805329864007,6.39692965521615,7.61620697352249,0
"199","242463821",6.22851100359118,4.95582705760126,2.83321334405622,5.61677109766657,7.32508407824689,0
"200","109231178",5.40267738187228,4.45434729625351,1.6094379124341,5.15905529921453,7.53866078606722,0
"201","282635270",5.68017260901707,5.01063529409626,0,5.6021188208797,7.27039328895434,0
"202","375830954",1.94591014905531,3.04452243772342,1.09861228866811,3.52636052461616,7.15534432983753,0
"203","354425685",7.52886925664225,4.65396035015752,0,4.66343909411207,7.18313387384835,0
"204","163990242",6.7945865808765,6.00881318544259,2.07944154167984,6.00388706710654,7.44947779912975,0
"205","161497809",9.49009107410168,5.32787616878958,3.63758615972639,6.22059017009974,7.45341553517121,0
"206","116039217",5.48479693349065,4.44265125649032,0,5.78074351579233,7.52608435171741,0
"207","138648959",4.45434729625351,3.46573590279973,0,4.27666611901606,7.48862337021526,0
"208","27637281",10.1208544510729,6.41345895716736,4.48863636973214,6.2709884318583,7.68855291209314,0
"209","172171682",3.80666248977032,4.75359019110636,2.77258872223978,5.11799381241676,7.43702320956943,0
"210","287221526",5.91889385427315,6.71901315438526,2.30258509299405,6.73101810048208,7.26413134580839,0
"211","243232514",5.4971682252932,4.33073334028633,1.6094379124341,6.48768401848461,7.32390289365435,0
"212","306535281",6.5792512120101,5.03043792139244,2.89037175789616,5.67675380226828,7.24044001116527,0
"213","331988266",6.63725803128446,4.69134788222914,2.94443897916644,6.06610809010375,7.20986773058546,0
"214","332782799",4.40671924726425,4.8283137373023,0,5.73334127689775,7.20880255938802,0
"215","331928124",6.96318998587024,3.89182029811063,2.07944154167984,5.94803498918065,7.2099412512361,0
"216","308749192",5.36597601502185,4.34380542185368,1.38629436111989,5.65248918026865,7.23764904625881,0
"217","259982877",10.0418136820164,5.90808293816893,5.17614973257383,5.25749537202778,7.30032092498505,0
"218","105667163",10.7286712589638,7.33498187887181,5.66642668811243,7.22983877815125,7.54468184092314,0
"219","180822107",7.69893619981345,7.75405263903576,0,6.74641212857337,7.42364552093569,0
"220","320462500",0,0,0,0,7.22387829918874,0
"221","309402811",5.01063529409626,4.23410650459726,0,5.73009978297357,7.23685840786973,0
"222","223942304",5.88610403145016,5.14166355650266,0,5.12396397940326,7.35627462878647,0
"223","299306397",0,3.3322045101752,0,4.59511985013459,7.24914197380575,0
"224","277570925",4.20469261939097,5.08759633523238,0,5.14749447681345,7.27730325958396,0
"225","287886345",7.83873755959928,5.6970934865054,4.71849887129509,7.22329567956231,7.26325026636188,0
"226","206929656",8.92532141694389,5.11198778835654,4.30406509320417,6.16751649088834,7.38440556335957,0
"227","188604385",6.80682936039218,4.52178857704904,2.77258872223978,5.53338948872752,7.4119366700777,0
"228","186443862",10.3872091586101,11.9666917288138,4.07753744390572,10.4181358605258,7.41530103657985,0.693147180559945
"229","283574432",3.46573590279973,5.59842195899838,0,5.605802066296,7.26901721639039,0
"230","128886512",7.73499619402278,5.39816270151775,3.29583686600433,6.00881318544259,7.50394716491798,0
"231","277245927",1.94591014905531,2.94443897916644,0,2.70805020110221,7.27777775366253,0
"232","15973392",10.1705714313127,13.3962000430341,5.75257263882563,11.3612184635939,7.78357803819025,0.693147180559945
"233","226327934",8.13534694890671,5.76832099579377,1.38629436111989,5.59098698051086,7.35234500089442,0
"234","208672808",4.63472898822964,4.94875989037817,0,5.95064255258773,7.38213551458232,0
"235","55693804",8.71817293002873,10.7175683559917,1.94591014905531,9.19207456316929,7.64051385473725,0
"236","146130732",12.7809513601315,11.7411281970204,3.17805383034795,10.2721503541202,7.47706862188882,0
"237","148549365",4.51085950651685,4.71849887129509,0,4.8283137373023,7.47350283738375,0
"238","254810599",7.25841215059531,4.36944785246702,3.98898404656427,5.08140436498446,7.30766797135283,0
"239","229523158",8.70781355102489,6.0137151560428,2.39789527279837,5.99645208861902,7.34671364351049,0
"240","114505584",7.7336835707759,5.47227067367148,3.46573590279973,6.00635315960173,7.52890881026285,0
"241","124228601",5.97126183979046,5.07517381523383,0,5.28826703069454,7.51209080752647,0
"242","210148656",6.07764224334903,4.94875989037817,0,5.82894561761021,7.38027875568908,0
"243","230953446",5.66296048013595,3.13549421592915,1.94591014905531,4.71849887129509,7.34379210035595,0
"244","221903555",2.30258509299405,3.17805383034795,0,4.90527477843843,7.35999022082373,0
"245","234500734",6.16120732169508,5.73009978297357,1.38629436111989,6.08449941307517,7.3375416944461,0
"246","178202885",11.0657629793059,11.808292928998,2.19722457733622,11.7112515959059,7.42751563946242,0
"247","172751224",10.2316395575416,11.2771904731412,5.4510384535657,9.31533081916712,7.43613268703767,0
"248","227718739",0,0,0,1.09861228866811,7.34993704005975,0
"249","139210326",7.89245204352035,11.4291089788771,6.49375383985169,9.78740307351533,7.48764476781039,0
"250","167628125",0.693147180559945,2.56494935746154,0,2.484906649788,7.44405958820666,0
"251","122703242",6.63594655568665,7.31388683163346,0,7.56475701290573,7.5148609023346,0
"252","97974174",11.9644468448371,11.7997421630936,5.23644196282995,11.4182300961309,7.55952683577297,0
"253","222239485",4.20469261939097,5.55682806169954,2.484906649788,5.83188247728352,7.35940322339647,0
"254","173249870",2.63905732961526,4.07753744390572,0,5.68697535633982,7.43535447793201,0
"255","116054502",7.52940645783701,5.20948615284142,0,6.10702288774225,7.52604906431846,0
"256","103550181",10.1205325453885,14.7789756731463,7.64491934495886,12.344921127349,7.54818208113594,0
"257","168848143",8.66647489413199,8.42617379302907,3.09104245335832,7.93451346388226,7.44179836937441,0
"258","186298879",8.24538446812075,11.0970766321073,3.40119738166216,9.99592998792569,7.41558607529351,0
